,source_id,ra,dec,l,b,parallax,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,dr2_radial_velocity,dr2_radial_velocity_error,r_med_geo,r_lo_geo,r_hi_geo
6018,360445784468666624,12.136952456755212,31.15112951982685,122.2050209806496,-31.716541386154038,19.46928529928945,100.26569,211.4758262433694,0.18912363,-141.73502532200743,0.13158746,-9.543887,0.80733603,51.376595,50.86819,51.862396
6019,2905773322545989760,82.21412432149599,-29.897819139744403,233.48963401680342,-29.95505116098491,5.731675994220718,395.3959,373.9638618502273,0.013098974,-273.1413371151228,0.016932543,520.8016,0.5803976,173.42354,172.99026,173.86156
6020,4554889065972435072,261.69429903075473,20.205564122269436,42.841373646061626,27.32607586983891,2.3981246061863164,160.01418,-122.00212281562618,0.00898451,-60.65651182226636,0.011648845,-196.79707,0.20903465,412.17715,410.35358,414.19318
6021,4943207710712867712,32.48547970407195,-45.77310041945631,268.2192672517204,-65.70720278043582,32.287420636184734,2012.3038,289.0042283789976,0.0139079755,142.08638038491625,0.015752777,22.022614,0.3062471,30.969078,30.956823,30.984966
6022,400303218415496576,22.767558141310154,48.870202629470135,129.61573275789095,-13.486534359771362,1.2235345354753973,89.217445,27.026704576429516,0.01233258,-18.408299216175784,0.010968152,-75.97326,1.6530663,796.5442,787.3977,804.4873
6023,6810862213470371072,324.36015217982515,-27.636114237425065,20.59219831747468,-47.21942944121462,15.55725142531559,290.4678,338.7469944236002,0.06133895,-207.12198399062163,0.03961634,-107.5321,0.28715298,64.111626,63.8952,64.33416
6024,1366853555039564544,264.14228479177353,48.457132415424546,75.10929557715994,32.05183550425833,17.263523095061302,68.24773,91.63767622761334,0.402334,-147.15542997929742,0.25147593,-24.971561,0.6550615,58.081284,57.386154,58.956383
6025,3649019783938896640,220.90968992450487,-1.5324235660188574,350.7426919970387,50.62146027847645,20.686909300980037,1212.9943,-372.7469138488682,0.019264637,-279.32376800043596,0.016272832,-30.071999,1.7941993,48.239513,48.19873,48.28902
6026,5849837820492182272,220.61754672914168,-64.97922859131442,314.3296036841004,-4.593825442945868,60.822498073788886,2710.7183,-170.81505171564396,0.0124396635,-250.3757373443764,0.022843529,7.0139832,0.13760212,16.436584,16.430912,16.442234
6027,2282506428967908096,339.09621245273155,78.02194005856732,116.00423078319157,17.007831282807935,2.031986133957663,194.11072,139.78593852931968,0.013575219,110.62996635899171,0.013323857,-36.49304,1.4143497,488.90695,486.95218,491.32678
6028,2987321797875200768,73.76620524783142,-14.696417009606161,213.69969853015533,-32.294120253318695,1.0455443728244647,81.80594,23.91457407935869,0.012573357,-63.81135388443542,0.012835324,-148.2862,2.098946,934.72534,925.01025,946.40967
6029,68090800899781376,53.63662245971866,24.189024503105564,164.16937863358018,-25.3366662068739,2.5672399045534395,191.55965,144.10762069030073,0.016024105,-99.28922190508635,0.011611659,-9.1626215,1.0567065,386.42996,384.82013,388.28555
6030,5407414407508423424,153.2314675506714,-47.47467686177231,277.16991054994537,7.311860555735444,27.003584193717305,1677.7738,-226.48708790770948,0.018284906,146.14527877457255,0.017406275,1.6211158,0.16083463,37.012512,36.99378,37.038204
6031,379840005647725312,3.3330546521886864,39.145717872495986,114.90863733705045,-23.13164876846517,27.134625100237216,1343.7537,-450.29790949619627,0.014862745,-188.21918686230623,0.010854795,-55.935677,1.0380106,36.843605,36.81611,36.868744
6032,6536984484150014720,354.57380380776203,-41.51861812150143,344.40654419208624,-69.22425145917727,48.26530570017054,1898.3024,207.05925547231004,0.022470921,-202.96210326155446,0.019224139,13.542603,0.53217155,20.70549,20.695616,20.71613
6033,131618830405530368,38.11646505498445,30.508288838631067,147.41927066344454,-27.515400523568292,1.4417800486503516,90.40735,38.95130413600392,0.021775711,-31.064512905662458,0.01920109,51.55209,0.16779,673.7216,666.4521,682.52356
6034,4547278693154616064,259.8919519148105,16.99933970715615,38.77086603574214,27.737409545082187,1.938058261902272,162.00212,-54.64838721120036,0.011678978,-58.879039246870086,0.011407865,-73.33135,2.3432958,511.03256,508.0751,514.3389
6035,6099897203014955776,218.63811604944658,-43.55040718393808,322.0212284967455,15.466366443217302,17.47576479267677,634.1262,-186.91484197845867,0.027369836,149.95818359866303,0.021477703,-32.33995,0.3029899,57.145218,57.054245,57.229393
6036,3110767301224788352,111.71528713400734,0.5685204975536609,216.4858284155993,8.136383030279852,7.212904300281165,493.03632,139.95823095188877,0.016709581,-159.39637591846014,0.014189076,-21.309198,1.1402159,138.37984,138.031,138.65163
6037,2602670058761691648,338.5242459831864,-11.121070947306306,52.5983550625833,-54.004217125545004,8.05807411962588,438.46255,209.2454598418335,0.020611433,-427.88186186384564,0.017704407,-133.99113,2.0226924,123.408806,123.15321,123.661354
6038,5835243315478884736,244.14863082936148,-57.01643674415407,328.15532781320906,-4.558945244448345,2.5924962013747366,123.222496,-156.67593303850703,0.023812987,-121.5529436987461,0.019213887,-131.00139,1.1640763,382.33994,379.07684,385.29996
6039,5550483410257519104,93.55915867954707,-49.817171700718276,257.73538955829105,-26.17857469558245,17.18172488924487,1611.7551,109.9166739619,0.012625216,-218.27235475149823,0.014653326,-29.337526,0.17726292,58.180126,58.141037,58.22149
6040,3056203899255907328,114.71492962772075,-5.466108982123812,223.28797752344937,7.965396982580087,18.821924197590224,782.5258,226.75436176658104,0.024725862,-126.87952668124922,0.019091431,53.10089,0.17010862,53.048035,52.97832,53.117336
